"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
79 0.89293459661253 2 19 "GO:0006541" "glutamine metabolic process" 0.93972746554455
-4 0.996399897037665 2 10 "GO:0006552;GO:0006551" "leucine metabolic process" 0.998811813040657
1339 0.0429185459495875 3 15 "GO:0006554;GO:0006553;GO:0006546;GO:0106077;GO:0018335" "lysine catabolic process" 0.143833671557526
1778 0.00550645493464673 3 16 "GO:0006559;GO:0006558;GO:0009074;GO:1902222;GO:1902221" "aromatic amino acid family catabolic process" 0.0327566617604486
-160 0.656978822260561 2 51 "GO:0006575" "cellular modified amino acid metabolic process" 0.814693399627373
283 0.397042825852954 5 59 "GO:0006576;GO:0009308" "amine metabolic process" 0.621645653512833
961 0.213404003861566 2 11 "GO:0006577" "amino-acid betaine metabolic process" 0.423250139884833
236 0.400887147737593 6 84 "GO:0006605" "protein targeting" 0.623991591845636
-762 0.0441186832444234 3 46 "GO:0006606;GO:0051170" "import into nucleus" 0.146568411624198
-1214 0.0875718899992772 2 13 "GO:0006607" "NLS-bearing protein import into nucleus" 0.235747641222603
653 0.149936007904572 2 32 "GO:0006612" "protein targeting to membrane" 0.3342897137839
2796 0.00105306488954301 3 9 "GO:0006613" "cotranslational protein targeting to membrane" 0.0101703016465989
1129 0.163471805674205 2 10 "GO:0006622" "protein targeting to lysosome" 0.354495095401423
1175 0.146890916512898 3 10 "GO:0006625;GO:0072663;GO:0072662" "establishment of protein localization to peroxisome" 0.329425388753947
756 0.327498484655667 2 11 "GO:0006626" "protein targeting to mitochondrion" 0.552915591212332
588 0.0030375984197313 5 170 "GO:0006631" "fatty acid metabolic process" 0.0217704673419796
561 0.065639573102707 4 71 "GO:0006633;GO:0072330" "monocarboxylic acid biosynthetic process" 0.193513575891093
-873 0.0161844464962611 4 50 "GO:0006639;GO:0006638" "acylglycerol metabolic process" 0.0706350597900546
-718 0.294454677108666 2 14 "GO:0006641" "triglyceride metabolic process" 0.516610077638059
-122 0.633133868460339 3 101 "GO:0006643;GO:0006665" "membrane lipid metabolic process" 0.799952962468101
-337 0.0414118548946256 4 247 "GO:0006650;GO:0006644;GO:0046486" "phospholipid metabolic process" 0.139836996742788
-789 0.168747166439877 2 20 "GO:0006651;GO:0046463;GO:0046460" "acylglycerol biosynthetic process" 0.361446416648686
-203 0.759053200353807 3 15 "GO:0006654" "phosphatidic acid biosynthetic process" 0.869168143750033
5 0.993049599329624 5 18 "GO:0006656" "phosphatidylcholine biosynthetic process" 0.997156195417077
-74 0.908199071523673 5 16 "GO:0006658" "phosphatidylserine metabolic process" 0.948318889773155
-988 0.00368823749549351 2 57 "GO:0006661" "phosphatidylinositol biosynthetic process" 0.0246851247264038
1204 0.118973537759352 2 11 "GO:0006662;GO:0018904" "ether metabolic process" 0.290208510826693
-26 0.944309398048224 4 46 "GO:0006664;GO:1903509" "glycolipid metabolic process" 0.970843110926407
-191 0.605377610684047 2 48 "GO:0006672" "ceramide metabolic process" 0.783256106214657
208 0.690766304770087 3 24 "GO:0006687" "glycosphingolipid metabolic process" 0.834103435823193
809 0.0584807744118244 4 36 "GO:0006690" "icosanoid metabolic process" 0.178608517691826
1317 0.04640519481061 2 15 "GO:0006691" "leukotriene metabolic process" 0.151897396248945
843 0.25400275128334 4 12 "GO:0006693;GO:0006692" "prostaglandin metabolic process" 0.469208656489965
-199 0.606531344229337 3 44 "GO:0006694" "steroid biosynthetic process" 0.783690695013965
-114 0.821065847940268 3 26 "GO:0006695;GO:0016126;GO:1902653" "secondary alcohol biosynthetic process" 0.902387859287294
-990 0.00283194150644804 3 60 "GO:0006720" "isoprenoid metabolic process" 0.020780537812425
464 0.429705814449919 5 19 "GO:0006721" "terpenoid metabolic process" 0.64536432073345
46 0.946053149886213 5 14 "GO:0006726;GO:0042441;GO:0043324;GO:0043474" "pigment metabolic process involved in pigmentation" 0.971538845479078
-1261 0.00144423256803657 3 42 "GO:0006730" "one-carbon metabolic process" 0.0128157647482581
781 0.222790066674328 6 16 "GO:0006739" "NADP metabolic process" 0.436269991266224
1456 0.0001194752891161 2 46 "GO:0006749" "glutathione metabolic process" 0.00181272713115613
1993 0.00502841825345668 2 13 "GO:0006750;GO:0019184" "glutathione biosynthetic process" 0.0307664168575376
2253 0.00830096715404204 3 9 "GO:0006751" "glutathione catabolic process" 0.0439918318818379
540 0.200653202102672 2 37 "GO:0006767;GO:0006766" "vitamin metabolic process" 0.405834483115002
140 0.754467018353479 3 33 "GO:0006778;GO:0033013" "tetrapyrrole metabolic process" 0.864884723614653
479 0.0153293241739329 3 171 "GO:0006790" "sulfur compound metabolic process" 0.0680143270242106
117 0.846251327087171 2 18 "GO:0006801" "superoxide metabolic process" 0.918595892845747
1358 5.9068741391025e-24 4 378 "GO:0006811" "monoatomic ion transport" 1.57772608255428e-21
1268 1.87359961225634e-07 5 112 "GO:0006816" "calcium ion transport" 6.58471653202195e-06
293 0.600566979472382 2 21 "GO:0006817" "phosphate ion transport" 0.779769407455717
1426 0.044716272704752 2 13 "GO:0006826" "iron ion transport" 0.148362039489769
1486 0.024709596103434 2 15 "GO:0006828" "manganese ion transport" 0.095237130147579
435 0.353194785298522 3 30 "GO:0006835" "dicarboxylic acid transport" 0.58197610828646
1090 3.9870166328073e-05 2 94 "GO:0006836" "neurotransmitter transport" 0.000682648809373609
182 0.627711091483542 3 47 "GO:0006839" "mitochondrial transport" 0.797254482497532
1573 0.0113450447397178 3 17 "GO:0006851" "mitochondrial calcium ion transmembrane transport" 0.0550975548139395
930 0.00105472615354096 3 82 "GO:0006865" "amino acid transport" 0.0101703016465989
509 0.0159830205958595 2 149 "GO:0006869" "lipid transport" 0.0700677513763475
-366 0.442548817552136 2 29 "GO:0006879" "intracellular iron ion homeostasis" 0.658307126345787
-234 0.706086025481929 4 17 "GO:0006882" "intracellular zinc ion homeostasis" 0.839695357997432
-590 0.342303479276719 3 17 "GO:0006884" "cell volume homeostasis" 0.569570337668963
-429 0.00172209618504853 3 364 "GO:0006886" "intracellular protein transport" 0.0143293423995783
664 0.00182215541681872 4 147 "GO:0006887" "exocytosis" 0.0150215343158111
-1032 1.4759498097845e-05 3 117 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 0.000305601700925147
-1690 0.00156800662037013 5 23 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum" 0.0133097604426809
-979 0.0202254826112244 5 37 "GO:0006891" "intra-Golgi vesicle-mediated transport" 0.082474252347495
-706 0.0206088751750236 5 71 "GO:0006892" "post-Golgi vesicle-mediated transport" 0.0835300540098453
-1377 0.0191214814478371 2 19 "GO:0006896" "Golgi to vacuole transport" 0.0796778111500357
189 0.179149755428496 4 345 "GO:0006897;GO:0098657" "import into cell" 0.377969191745271
254 0.325335051616783 2 99 "GO:0006898" "receptor-mediated endocytosis" 0.55198742784071
75 0.87028780688823 2 31 "GO:0006900" "vesicle budding from membrane" 0.928056701441392
-329 0.429840182173271 4 38 "GO:0006904;GO:0048278;GO:0140029" "vesicle docking" 0.64536432073345
-741 0.0392298768603492 2 51 "GO:0006906;GO:0090174" "organelle membrane fusion" 0.135203872379345
203 0.686575100435932 2 26 "GO:0006909" "phagocytosis" 0.83141819566302
-921 0.0723356550148921 7 25 "GO:0006911" "phagocytosis, engulfment" 0.206178034902366
-472 0.0172181920609515 4 170 "GO:0006913;GO:0051169" "nuclear transport" 0.0734591839822593
-289 0.134501238905705 3 179 "GO:0006914;GO:0061919" "autophagy" 0.31131092644466
-236 0.0811286754839691 2 374 "GO:0006915;GO:0012501;GO:0008219" "cell death" 0.22270780289587
-33 0.944093489219891 3 29 "GO:0006919" "activation of cysteine-type endopeptidase activity involved in apoptotic process" 0.970843110926407
837 0.0176557113274705 3 53 "GO:0006935" "chemotaxis" 0.0747359824971057
3002 1.01876468255369e-36 3 118 "GO:0006936;GO:0003012" "muscle system process" 9.07040155700302e-34
942 0.0118884927000768 2 47 "GO:0006937" "regulation of muscle contraction" 0.0566027878821838
-791 0.231931941962061 7 15 "GO:0006940" "regulation of smooth muscle contraction" 0.446868995469875
1657 0.000401029051197065 3 30 "GO:0006942;GO:0055117" "regulation of striated muscle contraction" 0.00467750478492297
2074 3.68938406681512e-05 2 26 "GO:0006949;GO:0007520;GO:0000768;GO:0140253" "syncytium formation" 0.000639892522237869
100 0.395224901109339 3 503 "GO:0006952;GO:0051707;GO:0098542;GO:0044419" "biological process involved in interspecies interaction between organisms" 0.620238373010014
359 0.195998859770609 2 86 "GO:0006954" "inflammatory response" 0.401117871909258
1221 0.0103216795279166 3 29 "GO:0006959" "humoral immune response" 0.051627726627463
-136 0.73800870068971 2 40 "GO:0006970" "response to osmotic stress" 0.854452206130132
-731 0.269187945698388 2 15 "GO:0006972" "hyperosmotic response" 0.48650862079651
334 0.0700711512486382 3 197 "GO:0006979" "response to oxidative stress" 0.201589793842103
-202 0.793570906092011 2 11 "GO:0006995;GO:0043562" "cellular response to nitrogen starvation" 0.888306317297731
263 0.408292599479399 2 65 "GO:0006997" "nucleus organization" 0.629647536495078
-92 0.900797159478598 5 12 "GO:0006998" "nuclear envelope organization" 0.944662959974092
-1019 0.0685381514658827 2 21 "GO:0006999" "nuclear pore organization" 0.198768080961317
460 0.0139540397564184 2 191 "GO:0007005" "mitochondrion organization" 0.0639300860881536
1142 0.000704563506641748 5 58 "GO:0007006" "mitochondrial membrane organization" 0.00743829694166051
1809 0.000188414730034855 2 28 "GO:0007007" "inner mitochondrial membrane organization" 0.00253380282703451
170 0.546482449618525 2 83 "GO:0007009" "plasma membrane organization" 0.739814811419706
1571 4.72463387115139e-21 5 242 "GO:0007015" "actin filament organization" 7.88718566865335e-19
-435 0.000516575359190801 2 440 "GO:0007017" "microtubule-based process" 0.00579736464033038
343 0.126244152547599 3 132 "GO:0007018" "microtubule-based movement" 0.299740612335748
-1074 0.0400761113672846 4 24 "GO:0007020" "microtubule nucleation" 0.136187396262108
-902 0.0160019948856503 2 47 "GO:0007029" "endoplasmic reticulum organization" 0.0700677513763475
-6 0.981779516243463 5 107 "GO:0007030" "Golgi organization" 0.988440666372518
568 0.390847719611144 2 15 "GO:0007031;GO:0015919;GO:0043574" "peroxisome organization" 0.617705236389829
-663 0.0678948971019433 2 50 "GO:0007032" "endosome organization" 0.197761472365639
-150 0.603248447275368 5 79 "GO:0007033" "vacuole organization" 0.781414453284436
-378 0.106263050994137 4 121 "GO:0007034" "vacuolar transport" 0.269287105507913
500 0.40765932159797 2 18 "GO:0007035;GO:0035751;GO:0031579;GO:0007042" "membrane raft organization" 0.629397715600103
-159 0.725402838140185 2 32 "GO:0007040;GO:0080171" "lysosome organization" 0.846461765256634
-109 0.693146167533162 2 87 "GO:0007041" "lysosomal transport" 0.834523283662625
879 0.0111517618467344 2 55 "GO:0007043" "cell-cell junction assembly" 0.0547543306849772
870 0.129032756848002 3 20 "GO:0007044;GO:0150115;GO:0048041" "cell-substrate junction organization" 0.304346122313616
-848 3.05427541986683e-11 2 422 "GO:0007049" "cell cycle" 2.03949241161608e-09
-1375 5.92746110246463e-11 2 151 "GO:0007051;GO:0007052;GO:1902850" "microtubule cytoskeleton organization involved in mitosis" 3.86152404992269e-09
-1700 3.6640009731902e-10 2 90 "GO:0007059" "chromosome segregation" 1.9573093198782e-08
-555 0.244064116747318 3 29 "GO:0007062" "sister chromatid cohesion" 0.460378005531134
-836 0.17873248833689 3 17 "GO:0007063" "regulation of sister chromatid cohesion" 0.377386937824374
-2030 0.00152446343616979 2 16 "GO:0007064" "mitotic sister chromatid cohesion" 0.0131155006455566
1825 0.0102112081188572 2 13 "GO:0007076" "mitotic chromosome condensation" 0.0513637229481499
-857 0.125353141458255 4 21 "GO:0007080" "mitotic metaphase chromosome alignment" 0.298455594482241
-1342 0.0103170881022537 2 24 "GO:0007084;GO:0031468;GO:0101024" "nuclear membrane reassembly" 0.051627726627463
-1349 1.73141962442791e-05 3 67 "GO:0007088;GO:0051783" "regulation of nuclear division" 0.000340045721826981
-1577 7.51685775536635e-10 6 101 "GO:0007093;GO:0000075" "cell cycle checkpoint signaling" 3.788212653695e-08
-2036 0.000139172328802087 5 23 "GO:0007094;GO:0045841;GO:0071173;GO:0071174;GO:1902100;GO:2000816;GO:0033048;GO:1905819;GO:0033046;GO:0051985;GO:0031577" "negative regulation of metaphase/anaphase transition of cell cycle" 0.00198447785358469
-721 0.310369735806413 2 13 "GO:0007095" "mitotic G2 DNA damage checkpoint signaling" 0.534147915166836
-1134 0.0478333496376241 2 20 "GO:0007096;GO:0007091;GO:0044784" "regulation of exit from mitosis" 0.155052035051085
397 0.346866026483895 3 37 "GO:0007097;GO:0051647" "nucleus localization" 0.57444561316539
-715 0.114644917506824 3 32 "GO:0007098" "centrosome cycle" 0.283009773253907
-558 0.355256486187037 2 18 "GO:0007112" "male meiosis cytokinesis" 0.584291917860576
-771 0.243934312261125 4 15 "GO:0007129" "homologous chromosome pairing at meiosis" 0.460378005531134
-716 0.376932036405106 4 10 "GO:0007131;GO:0140527" "reciprocal meiotic recombination" 0.604509636415548
-355 0.399527447887173 2 37 "GO:0007140" "male meiotic nuclear division" 0.623328161978177
-234 0.655157456190284 2 24 "GO:0007141;GO:0007127" "meiosis I" 0.813918867667092
-1676 0.00698239839912626 2 17 "GO:0007143" "female meiotic nuclear division" 0.038692917269847
737 3.38539963691655e-08 2 384 "GO:0007154" "cell communication" 1.29177177574344e-06
1362 9.02105168200989e-20 2 303 "GO:0007155" "cell adhesion" 1.41736641427344e-17
2572 1.36607117882701e-10 5 41 "GO:0007156" "homophilic cell adhesion via plasma membrane adhesion molecules" 8.48552585731847e-09
1977 4.47769004299268e-05 2 28 "GO:0007157" "heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules" 0.000752195604077575
-608 0.411065910847494 3 12 "GO:0007159" "leukocyte cell-cell adhesion" 0.630647356618987
1740 0.00041978751481464 2 27 "GO:0007160" "cell-matrix adhesion" 0.00485390671891733
-130 0.661835146550318 3 75 "GO:0007162" "negative regulation of cell adhesion" 0.817651099184042
245 0.284144849156088 2 127 "GO:0007163" "establishment or maintenance of cell polarity" 0.504286307040473
-142 0.407520936994168 2 229 "GO:0007167;GO:0007169" "enzyme-linked receptor protein signaling pathway" 0.629397715600103
-875 0.0271361669969354 2 42 "GO:0007173;GO:0038127" "ERBB signaling pathway" 0.102085495843401
-2388 0.0012412816062887 6 12 "GO:0007175;GO:0007176" "regulation of epidermal growth factor-activated receptor activity" 0.011432631622059
-253 0.607602382437286 3 27 "GO:0007179" "transforming growth factor beta receptor signaling pathway" 0.784012542748788
944 1.1371888733967e-05 2 144 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.000241065990543062
1007 0.0042869489096465 3 53 "GO:0007188" "adenylate cyclase-modulating G protein-coupled receptor signaling pathway" 0.027262953661109
1213 0.00582923663719898 4 34 "GO:0007189" "adenylate cyclase-activating G protein-coupled receptor signaling pathway" 0.0341444979341195
433 0.428549946804961 6 22 "GO:0007193" "adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway" 0.645240647077819
944 0.037362631553068 2 32 "GO:0007204" "positive regulation of cytosolic calcium ion concentration" 0.130622498531734
2341 0.00154361122826049 2 12 "GO:0007212" "dopamine receptor signaling pathway" 0.0132146974060377
1788 0.00686394144091848 2 15 "GO:0007215" "glutamate receptor signaling pathway" 0.0384351941062752
571 0.37305813705916 5 16 "GO:0007218" "neuropeptide signaling pathway" 0.602332561649241
9 0.976952024967406 2 66 "GO:0007219" "Notch signaling pathway" 0.985988097429803
-931 0.228154629192352 3 11 "GO:0007220" "Notch receptor processing" 0.442901978938987
-864 0.141826000734048 2 19 "GO:0007224" "smoothened signaling pathway" 0.324329835582742
2053 0.000171185506050037 2 22 "GO:0007229" "integrin-mediated signaling pathway" 0.00234480249569051
-227 0.706671052953815 2 18 "GO:0007249" "canonical NF-kappaB signal transduction" 0.839940203636639
72 0.871440969704153 5 33 "GO:0007254;GO:0051403;GO:0031098" "stress-activated protein kinase signaling cascade" 0.928447877973591
497 0.374001736959924 -1 21 "GO:0007257" "obsolete activation of JUN kinase activity" 0.602871840325864
-766 0.00136821750003092 6 116 "GO:0007265;GO:0007264" "small GTPase mediated signal transduction" 0.0122327791402599
